age,first_device_type,gender,signup_app,signup_method,Month_name,month_looking,children,signup_location,Continent
38,Mac Desktop,MALE,Web,basic,Feb,Nov,0,North America,Europe
29,Windows Desktop,MALE,Web,basic,Feb,Jun,4,North America,Australia
25,Mac Desktop,FEMALE,Web,basic,Feb,May,3,North America,North America
68,Windows Desktop,MALE,Web,basic,Feb,Jul,1,North America,North America
27,iPad,FEMALE,Web,basic,Feb,Aug,4,Europe,Australia
47,Mac Desktop,FEMALE,Web,basic,Feb,May,1,North America,North America
25,Android Tablet,FEMALE,Web,basic,Feb,Oct,2,Europe,North America
31,Mac Desktop,FEMALE,iOS,facebook,Feb,Feb,4,North America,North America
61,Mac Desktop,FEMALE,Web,basic,Feb,Aug,0,Europe,North America
35,Windows Desktop,FEMALE,Web,facebook,Feb,Oct,3,North America,North America
37,Windows Desktop,FEMALE,Web,basic,Feb,Jun,1,North America,North America
34,Mac Desktop,FEMALE,Web,basic,Feb,Jul,5,North America,North America
47,Mac Desktop,MALE,Web,basic,Feb,Sep,5,North America,North America
66,Windows Desktop,FEMALE,Web,facebook,Feb,Jun,1,Europe,North America
29,Windows Desktop,MALE,Web,basic,Feb,Oct,5,Europe,North America
22,Mac Desktop,MALE,Web,basic,Feb,Nov,1,Europe,Europe
31,Mac Desktop,FEMALE,Web,basic,Feb,May,3,North America,North America
28,Mac Desktop,MALE,Web,basic,Feb,Jul,1,North America,North America
30,Mac Desktop,FEMALE,Web,basic,Feb,Dec,3,Europe,North America
28,Windows Desktop,MALE,Web,facebook,Feb,Dec,0,Europe,North America
39,Windows Desktop,MALE,Web,basic,Feb,Dec,0,North America,North America
33,Windows Desktop,FEMALE,Web,basic,Feb,Dec,3,North America,North America
31,Windows Desktop,MALE,iOS,facebook,Feb,Dec,4,Europe,North America
25,Mac Desktop,FEMALE,Web,basic,Feb,Jul,5,North America,North America
29,Windows Desktop,MALE,Web,basic,Feb,Feb,3,North America,Europe
31,Mac Desktop,FEMALE,Web,facebook,Feb,May,1,North America,North America
46,Windows Desktop,MALE,Web,basic,Feb,Apr,3,Europe,North America
47,Windows Desktop,MALE,Web,facebook,Feb,Jul,4,North America,North America
33,Mac Desktop,MALE,Web,facebook,Feb,Oct,1,North America,Australia
42,iPad,FEMALE,Web,basic,Feb,Mar,2,Australia,North America
23,Desktop (Other),MALE,Web,basic,Feb,May,5,Europe,North America
37,iPhone,FEMALE,Moweb,basic,Feb,Jul,4,North America,North America
23,Android Phone,MALE,Moweb,basic,Feb,Mar,0,North America,North America
50,Windows Desktop,MALE,Web,facebook,Feb,Mar,2,Europe,North America
30,Windows Desktop,MALE,Web,basic,Feb,Oct,1,Europe,Europe
21,Mac Desktop,FEMALE,Web,basic,Feb,Nov,3,Europe,North America
57,iPad,MALE,Web,basic,Feb,Mar,3,Europe,Europe
64,Mac Desktop,MALE,Web,basic,Feb,May,4,Europe,North America
45,Windows Desktop,MALE,Web,basic,Feb,Apr,0,Europe,Australia
24,Windows Desktop,FEMALE,Moweb,basic,Feb,Apr,3,Australia,North America
45,Windows Desktop,MALE,Web,basic,Feb,Dec,3,North America,North America
47,Mac Desktop,FEMALE,Web,basic,Feb,Jan,2,North America,North America
33,Windows Desktop,MALE,Web,basic,Feb,Sep,5,Europe,North America
29,Mac Desktop,MALE,iOS,facebook,Feb,Jul,3,Europe,North America
30,Mac Desktop,FEMALE,Web,facebook,Feb,Oct,0,North America,North America
31,Mac Desktop,MALE,Web,basic,Feb,Jan,3,North America,North America
38,Mac Desktop,MALE,Web,basic,Feb,May,1,Europe,North America
33,Mac Desktop,MALE,Web,facebook,Feb,Dec,5,North America,North America
35,iPad,FEMALE,Web,facebook,Feb,Feb,4,North America,North America
34,Windows Desktop,FEMALE,Web,facebook,Feb,May,1,North America,North America
30,iPad,FEMALE,Web,basic,Feb,Feb,4,Europe,North America
20,Mac Desktop,MALE,Web,facebook,Feb,Aug,4,North America,North America
19,Mac Desktop,FEMALE,Web,basic,Feb,Mar,1,North America,Europe
50,Mac Desktop,FEMALE,Web,basic,Feb,Jan,5,Europe,North America
44,Mac Desktop,MALE,Web,basic,Feb,Apr,1,North America,Europe
22,Mac Desktop,MALE,Web,facebook,Feb,Oct,4,Europe,North America
46,Android Tablet,FEMALE,Web,facebook,Feb,Jun,0,Australia,North America
47,Mac Desktop,FEMALE,Web,basic,Feb,Jun,5,North America,North America
32,Mac Desktop,MALE,Web,facebook,Feb,Jul,1,Europe,North America
36,Mac Desktop,MALE,Web,facebook,Feb,Feb,2,North America,North America
24,Windows Desktop,MALE,Web,facebook,Feb,Jul,1,Europe,North America
31,Mac Desktop,MALE,Web,facebook,Feb,Feb,0,North America,North America
36,iPad,MALE,Web,facebook,Feb,Dec,1,Europe,North America
33,Windows Desktop,MALE,Web,facebook,Feb,Jul,4,Europe,Europe
28,Mac Desktop,MALE,Web,facebook,Feb,Oct,1,North America,North America
31,Mac Desktop,FEMALE,Web,basic,Feb,Apr,5,North America,North America
42,Mac Desktop,MALE,Web,facebook,Feb,Sep,5,North America,North America
37,Mac Desktop,MALE,Web,facebook,Feb,Jan,1,Europe,North America
26,Windows Desktop,FEMALE,iOS,facebook,Feb,Apr,1,North America,North America
29,Mac Desktop,MALE,Web,facebook,Feb,Jun,5,Europe,North America
25,Windows Desktop,FEMALE,Web,basic,Feb,Apr,1,North America,North America
23,Mac Desktop,FEMALE,Web,basic,Feb,Feb,1,Australia,North America
62,iPhone,FEMALE,Web,basic,Feb,Apr,4,North America,Europe
53,Mac Desktop,MALE,Web,facebook,Feb,Aug,3,North America,North America
26,Windows Desktop,FEMALE,Web,basic,Feb,Jul,0,North America,Europe
30,Windows Desktop,FEMALE,Web,facebook,Feb,Feb,1,Europe,North America
40,Windows Desktop,FEMALE,Web,basic,Feb,Mar,0,North America,North America
47,Windows Desktop,FEMALE,Web,basic,Feb,Jun,2,Europe,North America
30,Mac Desktop,MALE,iOS,basic,Feb,Sep,2,North America,North America
48,Mac Desktop,FEMALE,Web,basic,Feb,Jul,4,North America,North America
26,Mac Desktop,FEMALE,Web,basic,Feb,Mar,3,North America,North America
25,Windows Desktop,MALE,iOS,basic,Feb,Oct,3,North America,North America
27,Windows Desktop,MALE,Web,facebook,Feb,Apr,1,Europe,North America
50,Mac Desktop,MALE,Web,basic,Feb,Apr,5,Europe,North America
35,Mac Desktop,MALE,Web,basic,Feb,Jan,0,Europe,Europe
28,iPad,FEMALE,Web,basic,Feb,Dec,2,North America,Europe
27,Mac Desktop,MALE,Web,basic,Feb,Dec,2,North America,North America
26,Mac Desktop,FEMALE,Web,basic,Feb,Mar,5,North America,Europe
31,Windows Desktop,MALE,iOS,facebook,Feb,Jun,1,North America,North America
43,Windows Desktop,FEMALE,Web,basic,Feb,Aug,1,Europe,North America
35,Mac Desktop,MALE,Web,facebook,Feb,Apr,5,North America,North America
26,Mac Desktop,FEMALE,Web,basic,Feb,Jul,3,North America,North America
49,Mac Desktop,FEMALE,Web,basic,Feb,Jan,2,Australia,North America
38,Mac Desktop,FEMALE,Web,basic,Feb,Apr,3,Europe,North America
51,Windows Desktop,MALE,Web,basic,Feb,Feb,2,Europe,North America
59,Mac Desktop,FEMALE,Web,basic,Feb,Jul,3,North America,North America
45,Mac Desktop,FEMALE,Web,basic,Feb,Aug,3,Europe,North America
31,Mac Desktop,FEMALE,Web,facebook,Feb,May,2,North America,North America
32,Mac Desktop,FEMALE,Web,basic,Feb,Feb,5,North America,North America
51,Windows Desktop,FEMALE,Web,basic,Feb,May,0,Australia,North America
39,Mac Desktop,MALE,Web,facebook,Feb,Feb,0,Europe,North America
34,Windows Desktop,FEMALE,Web,basic,Feb,Jun,3,North America,North America
32,Mac Desktop,FEMALE,Web,basic,Feb,Feb,1,North America,North America
26,iPhone,FEMALE,Moweb,facebook,Feb,Sep,3,North America,North America
26,Windows Desktop,MALE,Web,facebook,Feb,Oct,2,North America,North America
37,Windows Desktop,FEMALE,Web,basic,Feb,Jul,3,Europe,Europe
41,Windows Desktop,MALE,Web,basic,Feb,Aug,0,Europe,North America
28,Windows Desktop,MALE,Web,facebook,Feb,Mar,2,Europe,North America
27,Windows Desktop,MALE,Web,facebook,Feb,Oct,2,North America,North America
54,Mac Desktop,MALE,Web,basic,Feb,Jul,3,North America,North America
40,Windows Desktop,MALE,Web,basic,Feb,Jan,4,Europe,North America
29,Mac Desktop,FEMALE,Web,facebook,Feb,Feb,2,North America,North America
25,Mac Desktop,MALE,Web,facebook,Feb,May,2,North America,North America
24,Mac Desktop,FEMALE,Web,basic,Feb,Oct,0,North America,North America
26,Windows Desktop,FEMALE,Web,basic,Feb,Jun,2,Europe,North America
52,Mac Desktop,MALE,Web,basic,Feb,Oct,2,North America,North America
31,Windows Desktop,FEMALE,Web,basic,Feb,Jul,0,Europe,Europe
60,Windows Desktop,FEMALE,Web,basic,Feb,Feb,5,Europe,North America
32,Mac Desktop,MALE,iOS,facebook,Feb,Feb,4,North America,North America
34,Windows Desktop,MALE,Web,facebook,Feb,Feb,3,North America,North America
40,iPhone,MALE,iOS,basic,Feb,Apr,0,Europe,North America
30,Mac Desktop,FEMALE,Web,basic,Feb,Jan,1,North America,North America
36,Mac Desktop,MALE,Web,facebook,Feb,Oct,5,North America,North America
28,Mac Desktop,FEMALE,Web,basic,Feb,Sep,1,Europe,Europe
33,Windows Desktop,MALE,Web,basic,Feb,Nov,1,North America,North America
25,Android Tablet,FEMALE,Moweb,basic,Feb,Mar,3,North America,North America
31,Windows Desktop,FEMALE,Web,basic,Feb,Aug,5,Europe,Europe
24,Mac Desktop,FEMALE,Web,facebook,Feb,Aug,3,Europe,North America
55,Windows Desktop,FEMALE,Web,facebook,Feb,May,3,Europe,North America
29,Mac Desktop,FEMALE,Web,basic,Feb,Apr,2,Europe,North America
39,Mac Desktop,MALE,Web,facebook,Feb,Apr,5,North America,North America
63,Windows Desktop,FEMALE,Web,basic,Feb,Oct,4,North America,North America
30,Windows Desktop,MALE,Web,basic,Feb,Sep,5,North America,North America
42,Mac Desktop,FEMALE,Web,basic,Feb,Nov,2,North America,North America
24,Windows Desktop,MALE,Web,facebook,Feb,Aug,0,North America,North America
28,Mac Desktop,FEMALE,Web,facebook,Feb,Nov,0,Europe,North America
31,Mac Desktop,MALE,Web,facebook,Feb,Jun,5,Europe,North America
47,Windows Desktop,FEMALE,Web,basic,Feb,Feb,3,Europe,North America
47,Mac Desktop,FEMALE,Web,basic,Feb,Feb,0,Europe,North America
27,Windows Desktop,MALE,Web,facebook,Feb,Dec,1,North America,North America
60,Windows Desktop,FEMALE,Web,basic,Feb,Aug,4,Europe,Europe
30,iPhone,MALE,iOS,facebook,Feb,Nov,3,Europe,North America
46,Windows Desktop,FEMALE,Web,basic,Feb,Dec,1,Europe,North America
47,Mac Desktop,FEMALE,Web,basic,Feb,Mar,1,North America,North America
30,Mac Desktop,FEMALE,Web,basic,Feb,Dec,0,North America,North America
27,Mac Desktop,MALE,Web,basic,Feb,Apr,0,North America,North America
60,Windows Desktop,FEMALE,Web,basic,Feb,Mar,5,Europe,Europe
27,Mac Desktop,FEMALE,Web,facebook,Feb,Sep,2,North America,North America
58,Windows Desktop,MALE,Web,basic,Feb,Sep,2,Europe,North America
36,Mac Desktop,FEMALE,Web,facebook,Feb,Apr,3,North America,North America
29,Mac Desktop,MALE,Web,basic,Feb,Feb,3,North America,Europe
24,Windows Desktop,MALE,iOS,facebook,Feb,Apr,5,North America,North America
40,Mac Desktop,FEMALE,Web,basic,Feb,Nov,1,North America,Australia
33,iPad,FEMALE,Web,facebook,Feb,Dec,3,Europe,North America
45,iPad,MALE,Web,facebook,Feb,Sep,3,North America,North America
30,Mac Desktop,MALE,iOS,facebook,Feb,Nov,2,North America,North America
45,Mac Desktop,MALE,Web,basic,Feb,Nov,0,North America,North America
48,Mac Desktop,MALE,Web,facebook,Feb,Apr,4,Australia,North America
38,Windows Desktop,MALE,Web,facebook,Feb,Nov,3,North America,North America
30,Windows Desktop,FEMALE,Web,facebook,Feb,Nov,4,North America,North America
34,Mac Desktop,FEMALE,Web,facebook,Feb,Jan,3,Australia,North America
23,Windows Desktop,FEMALE,Web,basic,Feb,Mar,5,North America,North America
35,Mac Desktop,FEMALE,Web,basic,Feb,Aug,2,Europe,North America
49,Windows Desktop,MALE,Web,facebook,Feb,Nov,4,Europe,Europe
32,Mac Desktop,FEMALE,Web,basic,Feb,Jan,1,North America,North America
28,Mac Desktop,FEMALE,Web,facebook,Feb,Jun,2,Australia,North America
35,Mac Desktop,FEMALE,Web,basic,Feb,Dec,1,Europe,North America
24,Mac Desktop,MALE,Web,facebook,Feb,Sep,4,North America,North America
34,iPhone,FEMALE,iOS,facebook,Feb,Jul,5,North America,North America
34,Mac Desktop,FEMALE,Web,facebook,Feb,Feb,5,Europe,North America
30,Mac Desktop,MALE,Web,facebook,Feb,Jun,2,North America,North America
25,Mac Desktop,FEMALE,Web,basic,Feb,Oct,5,Europe,North America
24,iPhone,FEMALE,iOS,basic,Feb,Feb,3,Australia,North America
29,Mac Desktop,FEMALE,Web,facebook,Feb,Apr,3,North America,North America
28,Mac Desktop,FEMALE,Web,facebook,Feb,Jun,4,North America,North America
28,Windows Desktop,MALE,Web,basic,Feb,Dec,1,Australia,Europe
31,Windows Desktop,FEMALE,Web,basic,Feb,Dec,2,North America,North America
30,Windows Desktop,MALE,Moweb,facebook,Feb,Mar,5,Europe,North America
48,Windows Desktop,MALE,Web,basic,Feb,Nov,0,North America,Europe
22,Mac Desktop,MALE,Web,basic,Feb,Sep,1,North America,North America
28,Mac Desktop,MALE,Web,facebook,Feb,Jan,2,North America,North America
21,Windows Desktop,MALE,Web,facebook,Feb,Jun,5,North America,North America
25,Mac Desktop,MALE,Web,facebook,Feb,Apr,2,North America,North America
49,Windows Desktop,FEMALE,Web,basic,Feb,Sep,1,North America,North America
27,Mac Desktop,FEMALE,Web,basic,Feb,Feb,0,Europe,North America
27,Windows Desktop,FEMALE,iOS,facebook,Feb,Dec,4,Europe,North America
28,Mac Desktop,FEMALE,Web,facebook,Feb,Oct,2,Australia,North America
25,iPhone,FEMALE,Moweb,basic,Feb,Oct,3,North America,North America
42,Windows Desktop,FEMALE,Web,basic,Feb,Jan,2,North America,North America
60,Mac Desktop,FEMALE,Web,basic,Feb,Aug,5,North America,North America
19,Windows Desktop,MALE,Web,basic,Feb,Sep,2,Europe,North America
59,Mac Desktop,MALE,Web,basic,Feb,Jun,0,North America,North America
33,Mac Desktop,FEMALE,Web,basic,Feb,Aug,5,North America,North America
28,Windows Desktop,MALE,Web,basic,Feb,Mar,4,Australia,North America
38,Mac Desktop,FEMALE,iOS,basic,Feb,Mar,1,North America,North America
25,Windows Desktop,FEMALE,Web,basic,Feb,Dec,0,North America,North America
34,Windows Desktop,FEMALE,Web,basic,Feb,Dec,4,North America,North America
30,Mac Desktop,FEMALE,Web,basic,Feb,Jun,3,North America,North America
31,Mac Desktop,FEMALE,Web,facebook,Feb,Oct,3,Europe,North America
31,Windows Desktop,FEMALE,Web,facebook,Feb,Dec,3,North America,North America
33,Mac Desktop,MALE,Web,facebook,Feb,Apr,3,North America,North America
26,Mac Desktop,FEMALE,Web,basic,Feb,Mar,0,North America,North America
57,Windows Desktop,MALE,Web,facebook,Feb,Sep,3,North America,North America
25,Mac Desktop,FEMALE,Web,basic,Feb,Dec,5,Europe,North America
34,Windows Desktop,FEMALE,Web,basic,Feb,Aug,5,Europe,North America
46,Windows Desktop,FEMALE,Web,basic,Feb,Jul,5,Europe,North America
24,Windows Desktop,MALE,Web,facebook,Feb,Dec,1,North America,North America
30,Mac Desktop,MALE,iOS,facebook,Feb,Nov,3,Europe,North America
33,iPad,FEMALE,Web,basic,Feb,Jul,2,North America,North America
35,iPhone,FEMALE,Web,facebook,Feb,Feb,4,North America,Europe
47,Windows Desktop,FEMALE,Web,basic,Feb,Aug,3,Europe,North America
27,Windows Desktop,MALE,Web,basic,Feb,Jul,4,North America,Europe
29,Windows Desktop,MALE,Web,facebook,Feb,Nov,2,Europe,North America
21,Windows Desktop,MALE,Web,facebook,Feb,Oct,5,North America,North America
27,Mac Desktop,FEMALE,Web,facebook,Feb,Jun,1,Europe,North America
28,Windows Desktop,MALE,Web,basic,Feb,Mar,1,Australia,Europe
25,Mac Desktop,MALE,Web,facebook,Feb,Jun,3,Europe,North America
40,Mac Desktop,FEMALE,Web,basic,Feb,Dec,3,North America,North America
48,Mac Desktop,FEMALE,Web,basic,Feb,Aug,4,Australia,North America
31,Windows Desktop,FEMALE,Web,basic,Feb,Dec,1,Europe,North America
33,Windows Desktop,MALE,Web,basic,Feb,May,5,Europe,North America
33,Windows Desktop,FEMALE,Web,basic,Feb,Feb,2,Europe,North America
53,Windows Desktop,FEMALE,Web,basic,Feb,Aug,1,North America,North America
23,Windows Desktop,FEMALE,Web,facebook,Feb,Mar,1,North America,North America
47,Mac Desktop,FEMALE,Web,basic,Feb,Jun,1,North America,North America
27,Mac Desktop,MALE,Web,facebook,Feb,Jan,4,Europe,Europe
19,Mac Desktop,FEMALE,Web,facebook,Feb,Aug,1,Europe,North America
30,Windows Desktop,FEMALE,Web,basic,Feb,Oct,1,North America,North America
33,Mac Desktop,FEMALE,Web,basic,Feb,Mar,5,North America,North America
81,Windows Desktop,FEMALE,Web,basic,Feb,Nov,3,North America,North America
49,Mac Desktop,MALE,Web,basic,Feb,Oct,1,North America,Europe
39,Windows Desktop,FEMALE,Web,facebook,Feb,Jan,2,Europe,North America
38,Windows Desktop,MALE,Web,facebook,Feb,Mar,3,Europe,North America
29,Mac Desktop,MALE,Web,basic,Feb,Dec,0,Europe,North America
41,Windows Desktop,MALE,Web,basic,Feb,Mar,3,Europe,North America
47,Mac Desktop,FEMALE,Web,facebook,Feb,Jun,0,North America,North America
23,Mac Desktop,FEMALE,Web,basic,Feb,Nov,1,Europe,North America
35,Mac Desktop,MALE,Web,facebook,Feb,Sep,0,Australia,North America
36,Mac Desktop,FEMALE,Web,facebook,Feb,Aug,5,North America,North America
29,Windows Desktop,FEMALE,Web,facebook,Feb,Aug,2,North America,North America
27,Windows Desktop,MALE,Web,basic,Feb,Feb,0,North America,North America
41,Mac Desktop,MALE,Web,facebook,Feb,Jan,3,North America,North America
39,Mac Desktop,FEMALE,Web,facebook,Feb,Jul,1,Europe,Europe
39,Windows Desktop,FEMALE,Web,basic,Feb,May,4,North America,North America
27,Mac Desktop,FEMALE,Web,facebook,Feb,Apr,5,North America,North America
40,Mac Desktop,MALE,Web,basic,Feb,Dec,2,Europe,North America
22,Mac Desktop,MALE,Web,basic,Feb,Apr,2,Europe,North America
28,Windows Desktop,FEMALE,Web,basic,Feb,Dec,3,North America,North America
38,Windows Desktop,FEMALE,Web,basic,Feb,Sep,2,Europe,North America
46,Windows Desktop,MALE,Web,basic,Feb,Jul,2,North America,North America
27,Windows Desktop,FEMALE,Web,facebook,Feb,Aug,5,North America,North America
35,Windows Desktop,MALE,Web,facebook,Feb,Apr,2,Europe,Europe
36,Mac Desktop,FEMALE,Web,basic,Feb,Jun,3,Australia,North America
29,Mac Desktop,FEMALE,Web,facebook,Feb,Jul,1,Europe,North America
21,Mac Desktop,MALE,Web,basic,Feb,Oct,3,North America,North America
63,Android Tablet,FEMALE,Web,basic,Feb,Dec,4,North America,North America
31,Mac Desktop,MALE,Web,basic,Feb,Mar,4,North America,North America
32,Mac Desktop,MALE,Web,basic,Feb,Apr,5,North America,North America
22,Windows Desktop,FEMALE,Web,facebook,Feb,May,0,Australia,North America
32,Mac Desktop,FEMALE,Web,basic,Feb,Nov,5,North America,North America
58,Mac Desktop,FEMALE,Web,basic,Feb,Oct,5,North America,North America
33,Windows Desktop,FEMALE,Web,facebook,Feb,Feb,1,Europe,North America
62,Windows Desktop,FEMALE,Web,basic,Feb,Dec,0,North America,North America
30,Mac Desktop,MALE,Web,facebook,Feb,Dec,5,North America,North America
29,Mac Desktop,FEMALE,Web,basic,Feb,Aug,3,Europe,North America
34,Mac Desktop,MALE,Web,basic,Feb,May,0,Europe,North America
30,Mac Desktop,FEMALE,Web,basic,Feb,Feb,4,North America,North America
23,Mac Desktop,FEMALE,Web,facebook,Feb,Aug,2,Europe,North America
32,Mac Desktop,MALE,Web,facebook,Feb,Jun,1,North America,North America
32,Mac Desktop,MALE,Web,facebook,Feb,Jul,0,Europe,North America
30,Mac Desktop,FEMALE,Web,facebook,Feb,Mar,5,Europe,North America
27,Mac Desktop,FEMALE,Web,basic,Feb,Oct,4,Europe,North America
38,Windows Desktop,MALE,Web,basic,Feb,Aug,5,Australia,North America
26,Mac Desktop,FEMALE,Web,facebook,Feb,Feb,4,North America,North America
41,iPad,MALE,Web,facebook,Feb,Oct,4,North America,North America
66,Mac Desktop,FEMALE,Web,facebook,Feb,May,5,Europe,North America
39,Windows Desktop,MALE,Web,facebook,Feb,Feb,5,Europe,North America
32,Windows Desktop,FEMALE,Web,facebook,Feb,Feb,4,North America,Europe
38,Mac Desktop,MALE,Web,facebook,Feb,Apr,0,North America,North America
30,Mac Desktop,MALE,Web,basic,Feb,Oct,2,North America,North America
22,Mac Desktop,MALE,Web,facebook,Feb,Nov,5,North America,North America
57,Windows Desktop,FEMALE,Web,facebook,Feb,Jul,0,Europe,North America
28,Mac Desktop,FEMALE,Web,basic,Feb,Dec,5,North America,North America
64,Mac Desktop,MALE,Web,facebook,Feb,Sep,1,North America,North America
37,Mac Desktop,MALE,Web,basic,Feb,Dec,5,North America,North America
35,Windows Desktop,MALE,Web,facebook,Feb,Jan,1,North America,North America
28,Mac Desktop,FEMALE,Web,basic,Feb,Feb,4,Europe,North America
31,Mac Desktop,FEMALE,Web,basic,Feb,Aug,3,North America,North America
